	id	Ruminococcus_sp_5_1_39BFAA	Streptococcus_parasanguinis	Lactobacillus_salivarius	Prevotella_copri	Roseburia_inulinivorans	Bifidobacterium_pseudolongum	Clostridium_sp_SS2_1	Bacteroides_uniformis	Fusobacterium_mortiferum	Megasphaera_elsdenii	Clostridium_bartlettii	Parabacteroides_johnsonii	Haemophilus_parainfluenzae	Dialister_succinatiphilus	Catenibacterium_mitsuokai	Staphylococcus_warneri	Bifidobacterium_breve	Enterobacter_aerogenes	Enterococcus_faecalis	Roseburia_intestinalis	Bifidobacterium_adolescentis	Ruminococcus_bromii	Bifidobacterium_longum	Streptococcus_vestibularis	Clostridium_paraputrificum	Bifidobacterium_pseudocatenulatum	Succinivibrio_dextrinosolvens	Bacteroides_intestinalis	Faecalibacterium_prausnitzii	Weissella_cibaria	Lactobacillus_rhamnosus	Bacteroides_caccae	Veillonella_dispar	Dorea_formicigenerans	Lactobacillus_mucosae	Lactobacillus_ruminis	Bifidobacterium_bifidum	Bacteroides_stercoris	Parabacteroides_distasonis	Bacteroides_ovatus	Eubacterium_eligens	Collinsella_aerofaciens	Streptococcus_thermophilus	Bacteroides_thetaiotaomicron	Veillonella_atypica	Faecalibacterium_cf	Bacteroides_fragilis	Bacteroides_vulgatus	Escherichia_coli	Eubacterium_rectale	Ruminococcus_torques	Clostridium_ramosum	Ruminococcus_obeum	Ruminococcus_lactaris	Subdoligranulum_variabile	Dorea_longicatena	Eubacterium_biforme	Ruminococcus_gnavus
20	cpd00003[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
21	cpd00220[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
22	cpd00023[c0]	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309
23	cpd00041[c0]	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.200830806928348	-0.200830806928348	-0.200830806928348	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843	-0.14832625746843
24	cpd00054[c0]	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.216753011604418	-0.179456352975885	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.216753011604418	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.179456352975885	-0.179456352975885	-0.179456352975885	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418	-0.216753011604418
25	cpd00557[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
26	cpd10515[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
27	cpd00052[c0]	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0261242266150642	-0.0841036156544863	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0261242266150642	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0841036156544863	-0.0841036156544863	-0.0841036156544863	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642	-0.0261242266150642
28	cpd00129[c0]	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.161028229793075	-0.184354665339991	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.161028229793075	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.184354665339991	-0.184354665339991	-0.184354665339991	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075	-0.161028229793075
29	cpd02229[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
30	cpd15666[c0]	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.00722423296706472	0.0250105977108944	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.00722423296706472	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.0250105977108944	0.0250105977108944	0.0250105977108944	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472	0.00722423296706472
31	cpd15665[c0]	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.0250105977108944	-0.0250105977108944	-0.0250105977108944	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618	-0.00180605824176618
32	cpd00084[c0]	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0569540049395353	-0.0761464922056484	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0569540049395353	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0761464922056484	-0.0761464922056484	-0.0761464922056484	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353	-0.0569540049395353
33	cpd00048[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
34	cpd00118[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
35	cpd00264[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
36	cpd00053[c0]	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.219088153012743	-0.219088153012743	-0.219088153012743	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309	-0.261005044219309
37	cpd00115[c0]	-0.0160064841182007	-0.0156801368807254	-0.018012116399032	-0.0178526409910695	-0.0156071621175114	-0.0117269892739041	-0.016880964176579	-0.0171650571122952	-0.0229303479922288	-0.0151290956436551	-0.0191293984302417	-0.0180881810146023	-0.019469431696247	-0.0158733813615714	-0.0169816171010237	-0.0180925322461233	-0.0131038203493423	-0.0144668762153203	-0.0168299991109729	-0.0154970191686472	-0.013055675470014	-0.0158421350710081	-0.0128587734319332	-0.0162216260972225	-0.0189133698278074	-0.0140085945691225	-0.0195648798081381	-0.0183261524997961	-0.0119387904687249	-0.0147417701784594	-0.0143071127049066	-0.0186179310166764	-0.0165297556088176	-0.0158635307468259	-0.0145463438910682	-0.0151204657559369	-0.01199253926744	-0.0173612109803916	-0.0176933749122214	-0.0184951874175809	-0.0167789140736558	-0.0106011070894291	-0.0163654400201562	-0.0183023729050753	-0.0195583351222387	-0.0117512508177612	-0.0181755344402178	-0.0184544992738	-0.0157675127380165	-0.0163664762605656	-0.0160874020378554	-0.0184433613370056	-0.0156552283615477	-0.015466633478754	-0.0114632679855793	-0.0157432656868105	-0.0181637227089423	-0.0154485037395584
38	cpd00042[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
39	cpd00107[c0]	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.347460404235438	-0.375388847540127	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.347460404235438	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.375388847540127	-0.375388847540127	-0.375388847540127	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438	-0.347460404235438
40	cpd00069[c0]	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.111039822579957	-0.120676604606612	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.111039822579957	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.120676604606612	-0.120676604606612	-0.120676604606612	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957	-0.111039822579957
41	cpd00087[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
42	cpd00205[c0]	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00309646685192537	-0.00309646685192537	-0.00309646685192537	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043	-0.00793965859468043
